"UID","TN","TP","SITE_ID","DATE_COL","AGGR_ECO9_2015","LON_DD83","LAT_DD83","MMI","CHLA","ELEVMAX","ELEVMEAN","ELEVMIN","POPDEN","ROADDEN","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","SHRUB_GRASS_PCT","WS_AREA","NDEP","DEPTH","aqveg","Rveg","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
11942,76,10.3325,"FW08CA012","22-Jul-08","WMT",-119.2497054,34.55732876,43.77,1.6864,2275.4,1461.83,1010.84,0.019,0.692,0,2.169,45.674,0.111,51.848,157.41,1.060390534,0.2633,0.9090909,54.8863636333333,"Stream",829.010009765625,22.1000003814697,4.63000011444092,19.2240003585815,2.50999994277954,270.7000096639
11943,215,14.8225,"FW08CA013","9-Sep-08","WMT",-124.0858495,41.09035702,71.47,0.236,454.528,278.927,134.434,0,1.19,0,0,89.127,0,10.873,8.873,0.534920156,0.2885416667,0,90.2272727333333,"Stream",1662.88000488281,16.2199993133545,6.73999977111816,13.48899974823,6.0599999666214,270.289998372396
11944,141,21.3475,"FW08CA016","24-Jul-08","XER",-121.6748984,37.32877981,71.95,2.104,1317.59,939.052,642.495,0,0.285,0,2.15,39.202,0.01,58.625,46.063,0.81055812,0.1916161616,0,48.1818181666667,"Stream",615.130004882812,19.1100006103516,9.47999954223633,19.9570001602173,0,122.170000712077
11945,233,26.865,"FW08CA017","19-Aug-08","XER",-119.2314146,36.96370514,46.5,NA,2353.97,1340.03,448.441,1.372,2.06,0,0.039,80.443,0.021,19.337,125.877,1.695985287,0.4678,0,51.3636363666667,"Stream",655.650024414062,23.8400001525879,9.14999961853027,24.1619998931885,6.1939998626709,145.296666463216
11946,19,13.5775,"FW08CA075","23-Sep-08","WMT",-121.0465597,39.90521376,60.9,0.064,1695.92,1489.14,1273.22,0,2.763,0,0,94.108,0,5.892,2.719,0.59822166,0.1258666667,0,52.2727272666667,"Stream",1178.18994140625,18.7700004577637,3.41000008583069,19.3110004425049,5.43599994182587,162.363334655762
11957,1071,30.7675,"FW08ND026","1-Jul-08","NPL",-103.5123702,46.4179424,39.82,NA,1055.08,907.726,823.932,0.279,1.207,44.315,4.18,0.093,0.377,50.509,498.807,1.622976992,0.2417,65.4545455,51.7045454666667,"Stream",358.589996337891,13.4200000762939,-0.569999992847443,16.9339996337891,28.56399974823,2.76999998092651
11961,828,221.0275,"FW08ND007","18-Sep-08","TPL",-98.07484771,48.92108636,36.73,5.8667,721.218,496.414,308.654,0.237,0.336,23.962,1.125,1.564,1.693,2.422,6646.077,2.399799577,0.5118045113,0,55.2916666666667,"Stream",532.169982910156,9.22999954223633,-2.17000007629395,14.9840002059937,73.1439998626709,13.1533329486847
11975,1030,143.1119,"FW08ND001","20-Aug-08","NPL",-100.8727989,46.38958696,55.63,15.84,1063.21,745.183,506.423,0.612,0.962,51.014,2.972,0.268,0.871,44.517,10691.596,1.868220094,0.3335,0,36.25,"Stream",429.339996337891,13.5900001525879,-0.759999990463257,17.248999786377,70.2419994354248,5.53333330154419
11979,1240,278.63,"FW08ND003","11-Sep-08","TPL",-100.9209377,48.06337856,24.75,3.464,761.535,598.6,457.155,3.433,0.74,34.112,2.639,0.297,1.779,10.203,15395.858,1.680418399,0.6557291667,6.8181818,61.9696969666667,"Stream",456.390014648438,11.1800003051758,-1.47000002861023,15.7370000839233,68.5200004577637,10.0766668319702
11980,1195,215.89,"FW08ND004","6-Sep-08","TPL",-96.87661905,47.45974483,46.52,8.3182,480.495,370.309,251.242,2.991,1.389,82.35,4.719,1.236,7.69,2.557,3233.86,2.685242774,1.153690476,1.8181818,65.8333333333333,"Stream",578.150024414062,10.8800001144409,-0.569999992847443,16.9659997940063,77.6880012512207,18.6066670020421
11981,768,34.8531,"FW08ND005","30-Jul-08","NPL",-101.733273,46.58915632,79.02,4.556,931.854,761.695,597.58,4.778,1.305,52.953,4.512,0.296,1.086,40.343,4797.984,1.647915159,0.6988,2.7272727,55.4924242333333,"Stream",421.920013427734,12.8999996185303,-0.899999976158142,16.9890001296997,44.9619998931885,4.85666672388713
11983,589,87.5269,"FW08ND006","6-Aug-08","NPL",-103.5472657,46.90918389,43.42,7.168,1449.45,1000.26,687.726,0.209,0.583,9.341,0.748,2.913,1.289,85.149,16008.226,1.738496411,0.5482,0,35.3787878666667,"Stream",361.619995117188,13.9899997711182,-0.850000023841858,17.3170000076294,45.2580005645752,2.10999997456869
11985,1844,194.8663,"FW08ND010","21-Jul-08","NPL",-102.1929032,47.30457885,31.88,7.5267,1006.31,692.442,598.431,1.896,1.201,34.214,3.506,0.691,0.441,60.679,913.321,1.635659579,0.618,87.5,55.6439394,"Stream",428.209991455078,12.5299997329712,-0.939999997615814,17.0989999771118,58.8099990844727,2.91333333651225
11986,2100,165.6688,"FW08ND012","19-Aug-08","NPL",-101.6170808,46.03088497,29.03,59.9467,1063.21,796.65,627.586,0.406,1.085,60.324,3.235,0.124,0.778,35.279,3720.032,1.785619489,0.7444,13.4090909,46.5909091,"Stream",406.040008544922,13.4399995803833,-0.379999995231628,17.3700004577637,65.1,4.3866666952769
11987,3338,275.7719,"FW08ND013","31-Jul-08","NPL",-102.2405319,46.47800388,33.57,15.088,909.597,793.366,728.997,0.431,1.119,78.431,4.033,0.071,0.631,16.711,472.975,1.653692932,0.3698,87.5,55.7575757666667,"Stream",413.799987792969,13.1000003814697,-0.790000021457672,16.723999786377,52.5640007019043,5.25999999046326
11988,1199,177.1763,"FW08ND015","9-Jul-08","NPL",-102.8888491,46.99020188,50.97,21.9368,881.851,802.655,742.884,0.92,1.223,56.466,3.858,0.132,1.418,37.939,605.282,1.596791294,0.4043,5.9090909,63.9393939333333,"Stream",416.100006103516,12.8299999237061,-0.959999978542328,16.8049999237061,50.2639991760254,2.06333335240682
11989,797,40.5675,"FW08ND017","17-Jul-08","NPL",-101.8083965,47.25584742,68.32,0.9723,1006.31,669.233,542.354,1.591,1.173,35.754,3.563,0.962,0.594,58.783,1505.976,1.665327682,0.2415533981,10.4545455,35.1515151666667,"Stream",416.329986572266,12.8100004196167,-1.14999997615814,17.2929998397827,43.9639995574951,3.36666667461395
12013,296,79.8763,"FW08ND029","10-Sep-08","NPL",-103.8252868,47.97871399,36.47,23.28,4209.2,1360.82,306.378,1.662,0.467,14.198,1.146,12.149,1.589,62.818,423430.943,1.323041758,NA,0,41.25,"Stream",359.25,13.1899995803833,-1.08000004291534,17.5170001983643,52.1060005187988,2.12666666507721
12014,949,320.4875,"FW08ND031","12-Sep-08","TPL",-97.19333858,46.76207893,24.75,60.6,478.382,372.041,278.008,1.62,1.36,85.268,4.374,0.872,5.514,2.536,2661.874,2.722831719,1.189864865,0,36.6287878666667,"Stream",567.070007324219,11.6000003814697,-0.259999990463257,17.3220001220703,95.4880004882812,9.90666647752126
12015,2988,976.256,"FW08ND021","23-Jul-08","NPL",-102.2341885,47.12957903,29.77,17.6,943.259,706.782,584.541,0.466,0.968,31.962,1.896,0.822,0.379,64.726,2078.482,1.617223098,0.6426,1.8181818,61.9696969666667,"Stream",408.25,12.8100004196167,-0.980000019073486,17.201000213623,51.907999420166,1.7033333381017
12016,2040,1097.75,"FW08ND032","23-Jun-08","NPL",-100.4417819,46.53464017,34.87,3.44,651.839,557.617,515.843,0.401,0.67,13.179,2,0.092,1.391,83.285,106.588,2.356131607,0.6903,0,28.2196969666667,"Stream",457.220001220703,12.710000038147,-0.389999985694885,16.9659996032715,64.2080001831055,6.14333319664001
12017,1174,33.9475,"FW08ND033","8-Jul-08","NPL",-101.1047038,47.04645893,43.67,19.6941,726.306,640.218,543.259,2.242,1.155,47.146,4.135,1.734,2.716,42.024,516.009,2.039692319,1.0037,25.2272727,44.7727272666667,"Stream",441,12.5299997329712,-0.759999990463257,17.0459999084473,51.9579999923706,6.15000017484029
12018,1228,95.3725,"FW08ND034","30-Jun-08","NPL",-103.1202439,45.95828509,39.12,NA,1101,906.9,813.467,1.608,0.872,34.516,3.238,0.727,0.379,60.302,1368.105,1.699706276,0.3034,29.7727273,29.1666666666667,"Stream",401.540008544922,13.6000003814697,-0.870000004768372,16.4390001296997,49.8260000228882,4.37333337465922
12019,947,170.8013,"FW08ND035","17-Sep-08","TPL",-97.43963034,48.43887135,38.07,19.584,512.773,386.717,249.108,3.318,1.49,79.289,5.045,3.55,6.327,5.513,1742.329,2.710600865,2.0125,0,41.6287878666667,"Stream",511.970001220703,10.3599996566772,-1.02999997138977,16.3689998626709,82.6559993743897,12.5366667906443
12020,1201,42.2469,"FW08ND036","5-Aug-08","NPL",-102.0750985,46.05454691,41.2,4.475,1063.21,820.693,696.966,0.501,1.187,64.699,3.392,0.093,0.778,30.738,2599.99,1.730110107,0.7123,40.9090909,58.4469697,"Stream",415.75,13.5100002288818,-0.389999985694885,17.5489995956421,68.9859985351563,5.44333346684774
12021,1974,326.4325,"FW08ND039","16-Sep-08","TPL",-97.17403442,48.11971126,4.17,111.888,480.575,334.288,242.991,7.229,1.611,81.626,5.853,2.338,5.608,3.255,1382.346,2.740938348,0.5216363636,7.7272727,39.3939394,"Stream",541.280029296875,10.2799997329712,-1,16.2509998321533,78.77799949646,13.8166662653287
12022,768,53.2275,"FW08ND040","7-Jul-08","NPL",-101.1706339,46.77582075,75,9.3867,931.854,724.651,515.416,3.505,1.17,47.671,4.119,0.775,1.269,45.437,7683.914,1.74647201,0.467,35,61.5151515,"Stream",440.170013427734,12.9099998474121,-0.680000007152557,16.9079999923706,59.9859992980957,5.81333335240682
12023,1631,116.62,"FW08ND028","25-Jun-08","NPL",-101.1068409,46.79972003,57.85,NA,736.983,642.039,516.864,1.498,1.241,49.658,3.954,0.903,2.018,42.895,696.31,2.010471574,0.5205,18.4090909,48.1439394,"Stream",444.480010986328,12.8400001525879,-0.680000007152557,16.975,61.2040004730225,5.80999994277954
12024,1774,193.2663,"FW08ND022","13-Aug-08","NPL",-102.0420806,47.16033766,45.02,39.44,943.259,690.419,562.636,0.822,0.968,32.442,2.148,1.306,0.635,63.203,3158.457,1.641191359,0.6749,4.0909091,34.0909091,"Stream",404.269989013672,12.7399997711182,-1.00999999046326,17.177000617981,44.5300006866455,3.18666662772497
12027,1173,67.3513,"FW08ND024","12-Aug-08","NPL",-101.5025463,46.22148997,51.3,9.616,1054.66,777.534,603.185,0.877,1.087,65.849,3.63,0.23,0.867,29.121,3772.505,1.718951026,0.574,0.4545455,54.2045454666667,"Stream",419.600006103516,13.1599998474121,-0.689999997615814,17.1220001220703,70.5039993286133,5.27000006039937
12028,821,82.1438,"FW08ND027","15-Sep-08","TPL",-97.33885713,47.50223275,24.78,17.312,480.495,391.128,289.247,1.557,1.303,80.376,4.238,1.208,9.219,3.302,2468.76,2.628636878,3.0325,2.2727273,47.5378788,"Stream",569.22998046875,10.9099998474121,-0.910000026226044,16.3909994125366,77.2759998321533,13.1800000270208
12029,1659,273.3663,"FW08ND043","7-Sep-08","TPL",-98.16757592,45.97889068,16.53,66.4,702.257,489.579,387.435,2.689,1.304,71.157,4.332,0.346,6.106,13.794,12874.718,2.3940437,1.266666667,0,54.875,"Stream",549.760009765625,12.3800001144409,-0.259999990463257,17.6110000610352,79.8459983825684,7.1166664759318
12030,1326,261.5813,"FW08ND044","26-Jun-08","NPL",-100.7427914,46.74676239,19.2,NA,686.917,570.992,491.618,5.423,1.342,31.421,4.611,0.06,3.341,55.943,4204.127,2.323802637,0.4816,0,56.8181818333333,"Stream",454.660003662109,13.0900001525879,-0.479999989271164,17.3359998703003,56.2800006866455,7.23666683832804
12031,258,5.3388,"FW08ND049","8-Sep-08","NPL",-101.1779302,47.28029297,38.88,NA,4209.2,1294.62,306.378,1.603,0.511,15.686,1.259,11.263,1.693,62.49,474095.908,1.363479259,4.671818182,5.4545455,14.8106060666667,"Stream",433.940002441406,12.5699996948242,-0.589999973773956,17.0600004196167,63.2559997558594,6.03666655222575
12032,1016,139.7269,"FW08ND052","29-Jul-08","NPL",-101.8133071,46.32399426,54.93,8.4229,1054.66,788.112,648.18,0.955,1.141,69.572,3.758,0.165,0.692,25.509,3335.551,1.685260432,0.6078,3.1818182,55.6818181666667,"Stream",424.399993896484,12.9399995803833,-0.730000019073486,16.9870000839233,65.7599998474121,6.5533332824707
12033,1387,796.644,"FW08ND055","14-Sep-08","TPL",-96.84413008,47.25021394,12.1,15.68,664.691,385.466,256.6,8.213,1.446,71.621,5.081,4.744,6.099,7.697,37517.554,3.137396675,4.8875,0,50.7954545333333,"Stream",578.909973144531,11.289999961853,-0.270000010728836,17.2120000839233,86.1980010986328,17.3933331271013
12034,1455,269.0138,"FW08ND056","17-Jun-08","NPL",-101.4838374,46.74136434,33.55,2.7771,763.824,665.55,584.456,2.565,1.184,45.468,3.952,0.519,1.382,48.094,351.298,1.904520376,0.3322,15.4545455,29.1666666666667,"Stream",423.529998779297,13.0200004577637,-0.860000014305115,17.1080001831055,57.4519996643066,3.51666673024495
12035,554,78.5931,"FW08ND057","7-Aug-08","NPL",-103.5406523,46.92584336,53.27,5.056,1449.45,999.838,687.626,0.216,0.584,9.326,0.752,2.924,1.289,85.142,16036.048,1.738227415,0.6171,0,28.6363636333333,"Stream",361.940002441406,14.0600004196167,-0.990000009536743,17.3170000076294,45.2580005645752,2.10999997456869
12036,776,88.0456,"FW08ND060","21-Aug-08","NPL",-101.0279655,46.27686832,58.92,1.2409,1063.21,760.571,530.437,0.595,0.987,54.339,3.058,0.234,0.877,41.144,9491.243,1.832104216,0.3114,0,37.3484848333333,"Stream",431.149993896484,13.4099998474121,-0.680000007152557,17.2669996261597,70.885998916626,5.81333335240682
12037,334,43.2688,"FW08ND061","10-Sep-08","NPL",-103.9660803,47.84138495,61.17,11.52,4209.2,1513.36,567.455,1.943,0.455,5.638,0.928,12.691,1.874,77.337,179636.007,1.467422614,1.464646465,0,20.5681818333333,"Stream",353.160003662109,13.6000003814697,-0.870000004768372,17.7600002288818,38.6780006408691,1.86999995509783
12041,777,190.1125,"FW08ND063","13-Sep-08","TPL",-96.95316023,46.70780273,32.37,41.616,664.691,451.431,269.506,2.12,1.257,67.774,4.111,0.831,7.677,15.454,12996.848,2.46905518,2.227666667,0,51.5416666666667,"Stream",581.609985351562,11.5100002288818,-0.0700000002980232,17.4139993667603,93.8519996643066,12.9433329701424
12060,664,242.1613,"FW08NE021","14-Aug-08","SPL",-101.1664848,42.09737111,33.6,6.048,1306.72,1143,957.637,0.16,0.955,0.321,0.102,0.137,6.216,92.066,1639.595,3.624942716,0.5136,0,35.9090909,"Stream",552.570007324219,16.4200000762939,1.75,18.4050003051758,100.119999694824,11.5533331632614
12061,5100,1572.669,"FW08NE037","24-Jul-08","SPL",-102.716022,41.54084738,66.45,49.04,3947.55,1969.26,1071.22,2.775,0.615,7.435,1.288,10.934,2.569,76.751,68588.99,2.3179842,0.504,19.625,33.1041666666667,"Stream",445.5,17.8400001525879,1.07000005245209,18.6650001525879,69.7119987487793,14.700000445048
12062,1054,39.6456,"FW08NE001","11-Aug-08","SPL",-103.7163788,42.62211054,37.53,13.6,1512,1437.93,1326.67,0.163,0.296,0.543,0.925,0.249,0.055,98.23,114.972,2.435165775,0.3576,10,26.3257575666667,"Stream",436.950012207031,15.710000038147,0.0900000035762787,16.7480001449585,67.7380012512207,10.3900001049042
12063,643,21.895,"FW08NE010","19-Aug-08","SPL",-101.212254,41.1442113,47.6,7.116,4346.8,1843.07,912.08,50.935,1.35,24.102,6.332,14.48,1.745,51.62,60025.096,2.484641396,0.1479333333,0.4545455,28.7121212,"Stream",503.269989013672,17.2700004577637,1.88999998569489,19.0700000762939,89.4540000915527,8.11999987562498
12064,937,97.4081,"FW08NE012","29-Jul-08","NPL",-100.5568093,42.80279544,43.03,2.824,1301.71,1045.38,749.771,0.13,0.688,0.25,0.167,0.317,6.688,90.355,3128.219,3.316736266,0.424,20.6818182,28.7121212,"Stream",518.47998046875,15.9200000762939,1.87999999523163,18.8640001296997,89.4700019836426,14.6200002034505
12065,654,10.3575,"FW08NE013","16-Sep-08","SPL",-102.9989592,42.44906515,38.18,1.024,1860.58,1446.56,1189.09,0.681,0.439,5.798,0.898,0.975,0.83,91.374,3870.443,2.408141173,0.3615,4.0909091,22.8787878666667,"Stream",416.970001220703,16.2199993133545,1.05999994277954,17.7630002975464,65.1839988708496,11.5900001525879
12066,1500,380.1531,"FW08NE014","22-Aug-08","SPL",-99.70082637,40.24541171,79.22,16.48,1817.62,1092.23,629.994,1.553,0.879,46.745,3.128,0.191,0.783,48.947,34530.115,3.805304364,0.4496,0.4545455,33.9393939333333,"Stream",600.97998046875,18.5200004577637,3.52999997138977,20.6399997711182,91.5680015563965,15.0100002487501
12067,2700,4864.513,"FW08NE017","22-Jul-08","SPL",-103.6113821,41.25373201,16.45,17.79,2744.16,1744.12,1406.36,2.557,0.768,27.494,3.458,1.152,1.043,66.695,3666.442,2.622554637,0.1314666667,57.5,11.6287878666667,"Stream",432.589996337891,16.8400001525879,0.779999971389771,17.2389999389648,56.8419998168945,13.7900000214577
12068,3525,227.8413,"FW08NE027","19-Aug-08","SPL",-100.5745606,40.62492341,33.23,7.152,963.751,888.296,787.935,0.413,0.958,22.246,2.351,1.005,0.357,73.987,353.438,5.138711171,0.2722,9.7727273,24.4318181666667,"Stream",536.210021972656,18.0100002288818,2.51999998092651,19.6000007629395,124.27799987793,9.32000000278155
12069,975,170.181,"FW08NE024","30-Jul-08","NPL",-99.44766538,42.94804468,44.83,25.24,905.976,745.835,573.02,1.17,0.825,10.05,2.539,0.454,5.422,81.257,3758.271,3.441292765,0.4348,1.3636364,34.8106060666667,"Stream",603.960021972656,15.7799997329712,2.57999992370605,19.0390005111694,98.6519981384277,18.3166662851969
12070,1213,62.5588,"FW08NE026","12-Aug-08","SPL",-103.6993125,42.43358648,9.6,9.616,1860.58,1496.45,1327.84,0.94,0.465,6.613,1.068,0.394,0.923,90.938,2496.806,2.348727481,0.3267333333,8.1818182,30.5303030333333,"Stream",373.059997558594,16.3299999237061,-0.469999998807907,16.3729995727539,50.6639999389648,6.24333341916402
12071,3388,366.9819,"FW08NE030","21-Aug-08","SPL",-100.3104841,40.23519944,12.58,19.808,1817.62,1138.63,704.143,1.551,0.877,48.78,3.151,0.104,0.6,47.188,29757.245,3.609957943,0.6313,5.9090909,38.7121212,"Stream",557.909973144531,18.5100002288818,2.95000004768372,20.0449996948242,103.754001998901,14.2566664814949
12072,1244,175.7331,"FW08NE040","28-Jul-08","NPL",-100.4853865,42.89817333,63.43,51.552,1018.22,877.317,720.08,3.641,0.973,5.878,2.343,0.795,2.97,87.821,1063.842,3.105955965,0.3627,21.3636364,38.75,"Stream",511.670013427734,15.9899997711182,1.89999997615814,18.9049995422363,80.4279983520508,12.8133335113525
12073,833,119.7488,"FW08NE045","13-Aug-08","SPL",-102.0301786,42.71543719,40.7,8.208,1860.58,1323.49,1017.73,0.887,0.644,14.848,1.703,0.626,1.323,81.344,7430.393,2.555367325,0.4538,12.2727273,31.8181818333333,"Stream",476.200012207031,16.0799999237061,1.07000005245209,17.6420001983643,89.6000022888184,13.8333331743876
12074,784,188.9944,"FW08NE056","31-Jul-08","NPL",-100.045521,42.79716483,37.3,NA,789.625,753.698,664.54,0.278,1.005,19.091,2.83,20.521,1.551,56.008,24.795,3.705213388,0.3085333333,5.4545455,32.6515151666667,"Stream",576.799987792969,15.9099998474121,2.69000005722046,19.3449998855591,107.351998901367,16.7699996630351
12075,25825,4890.588,"FW08NE060","15-Sep-08","TPL",-96.60625678,40.90225697,19.15,20.4,404.1,372.566,341.085,4.346,1.474,71.847,4.588,2.719,0.6,19.887,10.491,4.963913679,0.3274,0,32.1212121333333,"Stream",776.640014648438,17,4.34999990463257,20.4929996490479,124.363999938965,24.6099993387858
12076,219,27.4881,"FW08NM001","5-Aug-08","WMT",-106.604984,35.97105437,48.57,1.184,3307.96,2779.13,2544.86,0,1.198,0.064,0,66.564,2.753,30.525,153.763,1.281848011,0.3192,25.6818182,27.8409091,"Stream",642.309997558594,12.9099998474121,-3.99000000953674,12.2800002098083,55.7119998931885,97.6333338419596
12077,479,91.4638,"FW08NM002","25-Jul-08","WMT",-106.5008687,36.59767554,27.97,4.096,3257.48,2657.92,2268.14,0.161,0.591,1.333,0,49.186,3.571,45.625,52.445,1.772267801,0.4516666667,12.5,44.4696969666667,"Stream",406.359985351562,15.6700000762939,-2,14.8690000534058,31.9079998016357,57.7866668701172
12078,289,19.4063,"FW08NM003","23-Jul-08","WMT",-105.2366118,36.43580292,36.95,0.4314,3322.23,2969.72,2624.36,0,0,0,0,61.691,1.077,37.206,17.379,1.467649539,0.1092666667,0.9090909,56.3257575666667,"Stream",613.25,13.1300001144409,-2.86999988555908,11.9030000686646,56.4400001525879,82.153330485026
12082,252,44.865,"FW08NM012","22-Jul-08","WMT",-105.7319397,36.11060373,53.62,1.28,3905.25,2945.83,2362.91,2.07,1.062,0.413,0,91.03,0.035,5.186,56.801,1.337044345,0.2054,3.1818182,55,"Stream",464.760009765625,15.3400001525879,-0.0700000002980232,15.5490001678467,35.6659997940063,49.2333335876465
12083,636,200.9794,"FW08NM013","31-Jul-08","SPL",-104.5055536,35.37707235,26.57,12.08,2129.3,1753.85,1360.65,0.045,0.248,0.028,0.193,9.265,0.071,90.376,1141.547,1.611593529,0.352,0,49.7348485,"Stream",391.600006103516,22.7600002288818,5.71999979019165,22.4529998779297,59.3899997711182,11.833333214124
12087,554,29.7294,"FW08NM018","29-Jul-08","XER",-104.1851762,32.36054883,0,9.712,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.4732,0,7.34848483333333,"Stream",337.320007324219,25.9200000762939,9.10999965667725,25.4020000457764,51.4139991760254,7.86666653553645
12090,627,102.6488,"FW08NM025","2-Aug-08","SPL",-104.910899,35.24331258,62,17.904,3548.93,2021.84,1542.72,13.054,0.669,0.274,1.167,33.951,0.825,63.225,1517.383,1.454459883,0.5622,3.6363636,26.3636363666667,"Stream",388.829986572266,22.0900001525879,4.51999998092651,20.8370006561279,70.8199989318848,19.3200006484985
12103,164,115.7775,"FW08NM061","3-Aug-08","WMT",-106.240472,36.7888588,35.35,NA,3251.83,3104.3,2958.62,0,0,0,0,64.345,0.37,35.285,3.89,1.7275047,0.1042666667,23.1818182,40.2651515,"Stream",803.760009765625,9.5,-3,11.1530000686646,33.9120004653931,204.486663818359
