"SITE_ID","UID","DATE_COL","AGGR_ECO9_2015","LAT_DD83","LON_DD83","TP","TN","DEPTH","MMI","CHLA","aqveg","Rveg","NDEP","AG_PCT","URBAN_PCT","FOREST_PCT","WETLAND_PCT","ROADDEN","POPDEN","ELEVMAX","ELEVMEAN","ELEVMIN","SHRUB_GRASS_PCT","WS_AREA","Type","PrecipNorm","TMAX","TMIN","Tsummer","PrecipSummer","PrecipWinter"
"NLA12_KS-105",6570,"6/13/2012","SPL",37.65556473,-98.26098551,190,1409,1.4,46.7,44.4,30.5,23.95636725,4.56532,0.053022,8.483564,10.710498,11.876988,0.64156,6.91133392521,506.46,484.2139844,478.75,44.16755,1.6974,"Lake",784.450012207031,20.3799991607666,7.09000015258789,24.4940002441406,54.0380006790161,61.7299983501434
"NLA12_KS-106",6796,"6/26/2012","SPL",37.19334598,-95.98897607,95,1024,3,42.2,29.33333333,0,19.6654054333333,5.26936,55.732775,1.928356,12.818669,0.045758,0.900419,7.21881753801,321.18,280.4609961,251,28.451432,27.5364,"Lake",1087.9599609375,20.4400005340576,7.92000007629395,25.0409999847412,53.6120009422302,45.1566651413838
"NLA12_KS-107",6830,"6/27/2012","TPL",38.12596204,-96.30955756,28,368,2.8,53.4,7.586206897,48.5,20.3260889666667,5.53758,0.28964,4.589677,0.096547,0,1.36633,4.2047451654,504.09,435.2069922,389.13,93.924991,12.1185,"Lake",952.830017089844,19.25,6.59000015258789,24.0990005493164,56.7219993591309,53.0900024374326
"NLA12_KS-108",6404,"6/4/2012","TPL",39.63835365,-95.45681141,261,1194,1.5,32.9,50.4,3,16.3690369,5.7916,85.374011,5.551634,4.291926,0.19323,1.98004,20.8804475802,358.83,342.9789844,319.78,2.571439,24.2199,"Lake",927.119995117188,18.2399997711182,6.07000017166138,23.1750003814697,64.3059997558594,46.8466680049896
"NLA12_KS-109",6421,"6/5/2012","TPL",39.34884684,-95.04339042,47,628,3.9,60.3,9.92,0.5,19.64900385,5.74197,44.385343,5.437352,45.035461,0,1.01642,101.98603105002,345.2,318.3790039,280.49,2.777778,1.5228,"Lake",977,18.4599990844727,6.71999979019165,23.4439994812012,55.7639995574951,56.2700015306473
"NLA12_KS-114",6243,"5/22/2012","TPL",38.50796545,-94.67326537,46,588,5.7,51.8,15.408,20.25,30.3470696,5.39376,79.756968,3.693702,8.409683,0.622047,2.21275,56.331505503,346.83,321.8919922,296.78,0.882438,18.6642,"Lake",1056.7099609375,18.5400009155273,7.11999988555908,24.0109996795654,76.0939998626709,50.4433323542277
"NLA12_KS-121",6851,"6/28/2012","TPL",38.46591903,-95.73481047,68,643,1.9,61.9,21.71428571,8,21.5052733666667,5.580269,35.533441,11.268842,1.258598,0.234158,3.20324,12.1006663791,355.13,341.47,324.2,49.187765,6.1497,"Lake",979.450012207031,18.7700004577637,6.75,24.7549999237061,69.957999420166,47.4733348079026
"NLA12_KS-122",6927,"7/2/2012","SPL",39.499124,-98.3634546,60,534,13,NA,20,0.5,12.63607175,4.83084,49.012858,3.927638,0.755393,1.253111,1.32987,11.972487774,1082.75,655.985,425.87,44.258188,13148.1801,"Lake",672.510009765625,18.7000007629395,5.09999990463257,23.4359996795654,47.8779991149902,29.0133333206177
"NLA12_KS-124",6609,"6/14/2012","TPL",37.3942844,-96.84852194,103,678,2.3,40,19.71,6.5,19.1259920666667,5.135859,10.795623,2.597851,3.430938,0.369713,1.17593,17.756194443,439.39,418.8639844,392.93,80.705906,18.2574,"Lake",953.619995117188,20.1299991607666,7.75,25.1309997558594,55.7079990386963,56.7866668701172
"NLA12_KS-125",6485,"6/8/2012","TPL",39.15644714,-94.78795224,16,309,15,62.4,3.066666667,17.25,21.0599453833333,5.62692,13.567313,38.536755,32.656713,0.130959,4.98493,1406.60548309983,318.05,285.7509961,238.62,7.412258,20.6172,"Lake",1021.08001708984,18.4699993133545,7.19999980926514,23.9740001678467,55.1400003433228,55.2399993737539
"NLA12_KS-126",6781,"6/25/2012","TPL",37.49187855,-95.07715481,455,2130,1.6,37.4,6.336,0,9.97453523333333,5.596489,91.311754,2.044293,0,0,1.34346,21.00688830201,290.26,285.6590039,280.48,0,0.5283,"Lake",1138.26000976562,19.7700004577637,7.84000015258789,24.6469997406006,89.8080001831055,45.8166677951813
"NLA12_KS-130",6346,"5/30/2012","TPL",38.79840973,-94.76668793,45,968,2.7,59.1,14.688,3.5,18.9693053666667,5.490149,83.04862,10.030662,0.744634,0.306614,2.20088,301.83484719999,338.01,322.5309961,309.65,0,2.0547,"Lake",1049.65002441406,18.4099998474121,7.23000001907349,24.0970001220703,79.475998878479,46.5066666603088
"NLA12_KS-138",6524,"6/11/2012","SPL",37.63437988,-97.39649824,12,329,4.6,37.9,3.588571429,1,11.1811460166667,4.77542,1.568627,36.862745,1.372549,0,4.67336,1324.79023719003,401.59,391.3780078,388.96,25.686275,0.459,"Lake",862.070007324219,19.8999996185303,7.73999977111816,25.3439994812012,55.5679995536804,60.3333331346512
"NLA12_KY-101",6284,"5/24/2012","SAP",36.67911865,-83.71182785,16,136,24.6,45.7,1.16,2.2222222,27.0916652666667,3.750859,0,3.178818,87.269555,0,0.673973,235.92348150501,794.09,504.4819922,390.56,2.276003,11.8629,"Lake",1283.18994140625,19.3299999237061,7.09999990463257,23.0570003509521,120.873997497559,121.633336385091
"NLA12_KY-102",6396,"6/1/2012","SAP",37.06736918,-87.66376146,25,379,5.5,48.8,13.376,2.5,23.3099046,4.786389,0.021035,0.220867,97.002525,0.283971,1.45827,38.22773181201,238.66,184.8209961,137.6,0.420698,8.5572,"Lake",1247.0400390625,20.5200004577637,8.64000034332275,24.2479995727539,86.5219993591309,88.906665802002
"NLA12_KY-103",6303,"5/25/2012","SAP",38.48626189,-82.87261725,22,166,7.8,77,NA,0,22.3855095166667,4.356309,0.97384,3.507097,89.548723,0,0.910222,62.14836145401,298.52,238.4690039,179.04,0.681051,14.1399,"Lake",1081.38000488281,19,5.40999984741211,21.448999786377,87.8979988098145,68.0833333333333
"NLA12_KY-104",6345,"5/30/2012","CPL",36.50433221,-89.33692644,483,2498,1.1,10,133.14,35.5,28.9048784,4.731929,6.309148,0,3.154574,88.643533,1.0351,34.30700754,86.95,86.35209961,85.26,0,0.2853,"Lake",1276.68994140625,20.5200004577637,8.8100004196167,23.9779998779297,76.5479995727539,124.653333028158
"NLA12_KY-107",6285,"5/23/2012","SAP",37.69858857,-84.22950013,50,823,8.7,31.1,44.26666667,50.25,22.93815135,4.392479,43.953317,24.489982,25.408932,0.340011,6.23975,193.52689919901,317.67,291.96,265.2,0.689212,9.7938,"Lake",1170.42004394531,18.9599990844727,7.1100001335144,22.1380004882812,92.919998550415,76.4366658528646
"NLA12_KY-114",6411,"6/4/2012","TPL",37.33610144,-86.15640465,25,1373,16,22.8,10.8,2,19.0973224333333,5.051809,46.859857,6.679475,41.998713,0.07582,1.90121,259.30201847004,349.57,224.4290039,152.32,2.779861,1805.4639,"Lake",1275.96997070312,19.7199993133545,6.57999992370605,22.9339996337891,112.771999359131,108.666666666667
"NLA12_KY-116",6945,"7/1/2012","TPL",37.35169484,-87.52614577,26,415,5.6,51.2,2.593333333,54.5,18.6113917,4.897649,27.386501,8.492433,51.688909,0.740693,2.4636,752.85313652991,188.37,146.8659961,122.02,1.066343,14.0949,"Lake",1227.64001464844,20.3799991607666,8.30000019073486,24.3819999694824,97.831999206543,91.7333297729492
"NLA12_KY-117",6428,"6/5/2012","SAP",38.2111868,-85.40376582,75,775,5.1,35.2,22.56,4.5,19.5396998833333,5.094989,63.265306,8.163265,15.986395,0,0.974,223.56431858397,238.32,224.2830078,208.43,0,0.2646,"Lake",1172.72998046875,19.0900001525879,7.30000019073486,23.098999786377,107.173999023438,98.3666648864746
"NLA12_KY-120",6373,"5/31/2012","CPL",36.87545566,-88.49023699,158,1254,1.6,19.2,78.33333333,0.5,16.6273519,4.76769,37.384629,4.715344,54.263,0.703647,1.73951,118.36201982202,160.26,143.0090039,119.43,1.608334,9.8487,"Lake",1298.01000976562,20.4300003051758,8.64999961853027,24.3549995422363,65.4239990234375,103.720002492269
"NLA12_KY-122",6374,"6/3/2012","SAP",38.20711945,-85.14063673,95,1030,8.2,9,48.54545455,3.5,21.4559283333333,4.953959,77.032475,4.887056,15.749126,0.067778,1.57326,222.59540332497,361.39,261.135,216.61,0.621691,77.0157,"Lake",1185.90002441406,18.8299999237061,6.53000020980835,22.425,114.861999511719,87.7933311462402
"NLA12_LA-101",6572,"6/12/2012","CPL",31.66739711,-91.50773471,361,1453,4,21.6,100.5333333,10.25,18.1124215333333,3.48145,60.273919,5.252068,3.866864,12.728266,2.86906,120.16672485402,26.75,17.6925,14.51,0.105354,23.0652,"Lake",1512.28002929688,24.8199996948242,12.6599998474121,26.1459991455078,137.77799911499,195.089996337891
"NLA12_LA-102",6628,"6/17/2012","CPL",31.3826592,-92.72750943,112,538,4.2,33.2,11.664,23.5,19.4508139,3.63485,0.329756,6.074146,57.532682,4.867317,1.23869,29.592966741,95.13,48.83850098,30.12,17.678049,92.25,"Lake",1511.36999511719,25,13.1300001144409,26.6810001373291,101.820000457764,210.259997049967
"NLA12_LA-103",6661,"6/19/2012","CPL",30.53687948,-92.44030014,215,708,2.4,35.5,7.82,0,18.7564859666667,3.705559,42.639138,0.807899,0,28.545781,1.4804,95.85630430701,16.09,13.7275,10.48,0,1.0026,"Lake",1512.77001953125,25.8400001525879,14.3299999237061,26.8859996795654,122.996001434326,177.389996846517
"NLA12_LA-104",6718,"6/20/2012","CPL",32.33548183,-93.42201588,66,691,3.5,2.6,16.16,37.25,16.9967864166667,3.99722,5.461468,7.149757,63.54446,8.194468,1.84602,132.19412818599,145.99,78.77029785,41.65,13.120824,3771.1404,"Lake",1343,24.3700008392334,11.8599996566772,26.748999786377,104.623997116089,169.350003560384
"NLA12_LA-105",6643,"6/18/2012","CPL",31.31650271,-92.73712184,68,358,2,54.8,12.096,54.6875,18.6437953166667,3.684999,0.879373,2.975813,63.901126,8.182629,1.10447,89.57765572899,91.89,50.46890137,24.38,17.182063,105.0066,"Lake",1525.18994140625,24.9699993133545,13.1599998474121,26.6869998931885,92.0839977264404,226.766662597656
"NLA12_LA-106",6754,"6/22/2012","CPL",32.71181859,-91.70543665,109,1694,2.5,34.7,44,14.75,15.2538373,3.78252,36.804009,8.518931,9.4098,17.316258,0.619912,22.59556226811,29.8,28.24219971,26.76,0.111359,1.6164,"Lake",1419.93005371094,24.3799991607666,11.6599998474121,26.475,111.22799911499,140.800003051758
"NLA12_LA-109",6755,"6/24/2012","CPL",31.91895699,-91.22708935,397,1380,1.6,34.6,51.6,0,19.7643174666667,3.405859,61.919898,0,0.762873,13.223141,3.17481,83.04672917502,29.12,20.51419922,18.44,0.699301,1.4157,"Lake",1466.69995117188,24.8899993896484,12.5500001907349,26.4960006713867,120.362000274658,189.283335367839
"NLA12_LA-134",6603,"6/14/2012","CPL",29.87714604,-92.79850122,198,795,2.6,NA,8.72,7.5,20.8663117666667,3.885799,55.03843,6.9197,3.853343,23.492833,1.44709,175.61530017603,49.75,9.951209717,-5.12,3.75539,6608.862,"Lake",1496.55004882812,25.0300006866455,14.75,26.8490001678467,156.626000976562,146.990000406901
"NLA12_LA-141",6797,"6/25/2012","CPL",31.27688512,-91.63026546,3085,9500,1,5.4,426,0,12.6133961,3.509979,10.815559,3.688833,0,65.746549,1.90243,7.48618220571,23.6,16.10880005,15.29,9.535759,3.5865,"Lake",1532.52001953125,25.1900005340576,13.2600002288818,26.3350002288818,124.206001281738,244.373331705729
"NLA12_LA-152",6662,"6/19/2012","CPL",30.8320389,-92.48221774,45,708,3.4,46.4,47.1,35.25,15.9716935333333,3.819499,2.330939,1.219678,31.024981,20.766138,0.559887,25.69565079861,38.01,32.81560059,25.64,36.658083,19.9233,"Lake",1593.13000488281,25.3799991607666,13.3500003814697,26.4900001525879,121.890002059937,238.056666056315
"NLA12_LA-154",6723,"6/21/2012","CPL",32.35170266,-93.76873875,1054,6544,1.1,15,250,74.1666667,18.4073441666667,3.699549,14.112459,13.285556,29.823594,15.10474,0.887238,819.92350720995,55.67,49.35990234,44.23,25.523705,1.6326,"Lake",1324.42004394531,24.5,12.0699996948242,26.9,100.319999694824,147.790000915527
"NLA12_LA-155",6724,"6/21/2012","CPL",32.58069163,-93.2587742,23,353,3,53.9,5.266666667,42.25,17.71025215,3.89083,11.079545,51.988637,15.909091,0,3.82619,285.82094161998,97.81,84.43759766,76.5,0,0.3168,"Lake",1389.80004882812,24.2000007629395,11.4899997711182,26.3569995880127,98.7080005645752,161.819999694824
"NLA12_LA-161",6644,"6/18/2012","CPL",31.49306187,-92.68523484,55,615,5.9,24.1,13.648,81.5,16.9744190166667,3.60941,42.037936,0.661667,9.175122,11.02779,1.7098,162.739172661,32.41,26.85080078,23.34,15.924128,2.0403,"Lake",1497.40002441406,25.0699996948242,13.0799999237061,26.8270004272461,92.96399974823,163.329999287923
"NLA12_LA-172",6918,"6/29/2012","CPL",30.42278073,-91.16499276,427,1948,1,35.2,74,0,17.39207805,3.62765,0,92.16182,0.210704,0.210704,18.2561,9635.04797602893,19.61,12.79969971,6.95,0,2.1357,"Lake",1579.06005859375,25.6399993896484,13.8199996948242,26.6569999694824,208.043997192383,107.626667022705
"NLA12_MA-101",8436,"9/7/2012","CPL",41.75998432,-70.65598838,36,224,4.6,51.8,15.5,54.25,23.4442918166667,3.52423,12.112444,17.982637,46.010749,12.732534,5.55819,1053.22463419992,20.59,9.315040283,0.46,0.620091,2.1771,"Lake",1255.76000976562,15.0200004577637,5.51000022888184,19.5069999694824,131.481997680664,68.9866669972738
"NLA12_MA-102",8494,"9/11/2012","NAP",41.98955896,-71.20506636,14,388,2,47.9,2.154666667,41.25,19.8331841666667,3.732029,2.527523,46.256504,31.707317,13.239406,5.3417,3006.58982675025,138.6,60.04910156,29.83,1.37704,50.8482,"Lake",1269.38000488281,15.7799997329712,4.01999998092651,19.5409999847412,108.213999938965,67.8099988301595
"NLA12_MA-103",8613,"9/17/2012","NAP",42.31302099,-73.13713927,15,395,3,68,4.68,27.75,24.8099458833333,4.43727,0,2.495601,82.786755,3.087506,0.560188,97.56828510702,669.75,569.6439844,536.76,1.135819,5.6259,"Lake",1305.68005371094,11.9300003051758,1.95000004768372,17.4219997406006,114.009997558594,89.5633354187012
"NLA12_MA-104",8497,"9/12/2012","NAP",42.69394175,-71.37031557,25,739,7.8,26,33.76,6,19.94309215,3.703049,3.416718,40.32947,38.987188,0.976205,4.44889,3133.00739145966,141.13,69.38379883,45.38,0.488103,4.4253,"Lake",1176.93994140625,15.1499996185303,2.96000003814697,19.3460000991821,103.275999450684,66.5633316040039
"NLA12_MA-105",8437,"9/6/2012","NAP",42.64690672,-72.21849668,24,325,6.5,51.3,6.34,34.75,20.6396117833333,3.77303,1.635654,4.189581,82.012795,9.038127,1.65023,111.15045943599,575.65,314.5569922,194.57,0.833499,126.3348,"Lake",1190.21997070312,14.1400003433228,1.61000001430511,18.896000289917,104.582002258301,76.1233329772949
"NLA12_MA-106",8555,"9/13/2012","NAP",42.25891476,-71.93931,13,278,4.2,63.8,5.273846154,10.5,23.03391785,3.84551,0,0.260417,73.4375,0,1.85694,794.57522846013,339.81,312.0240039,301.61,0,1.0368,"Lake",1243.73999023438,13.4399995803833,3.91000008583069,18.9649997711182,110.042000579834,74.1300010681152
"NLA12_MA-108",8457,"9/10/2012","NAP",42.02607407,-70.88609036,48,474,1.5,26.9,18.18666667,51,20.1322751333333,3.574769,25.153374,7.97546,46.012271,5.316974,1.26828,668.50749629001,33.09,25.285,18.65,0,0.4401,"Lake",1273.82995605469,15.7299995422363,4.38000011444092,19.5369998931885,114.323999023437,65.7500012715658
"NLA12_MA-109",8590,"9/14/2012","NAP",42.14480404,-72.5129138,7,261,10.4,46.2,1.472,6,12.0764403,3.674119,0,56.477093,10.42654,4.265403,11.6626,9430.02396359049,73.51,66.49600098,62.48,0.394945,1.1394,"Lake",1160.08996582031,15.5299997329712,3.91000008583069,20.1200000762939,110.549999237061,76.1233348846436
"NLA12_MA-110",8599,"9/16/2012","NAP",42.30567112,-72.83293844,13,238,13.8,53.1,5.08,18.25,20.2707168,4.304299,0.036023,8.393371,72.226225,0,2.33802,145.91770301901,431.54,368.725,336.88,0,2.4984,"Lake",1253.2900390625,13.6400003433228,1.60000002384186,18.1789999008179,115.06799697876,89.913330078125
"NLA12_MA-111",8443,"9/9/2012","CPL",41.81248656,-70.63822658,29,224,3.5,63.5,5.533333333,53.8888889,20.9783643,3.429699,4.034955,10.033444,66.278275,0.823534,3.42494,241.33603742703,84.18,38.65179932,12.58,7.203222,25.0263,"Lake",1256.16003417969,14.9700002670288,5.15000009536743,19.335000038147,127.986001586914,69.6333344777425
"NLA12_MD-101",6968,"7/5/2012","SAP",39.70336556,-78.6529137,6,218,11.6,56.1,1.776,16.25,16.9459922666667,3.49234,8.955556,6.241414,80.978725,0,3.10823,65.72358365001,724.01,463.3739844,337.06,0,24.2397,"Lake",991.679992675781,16.9099998474121,4.69000005722046,20.3120002746582,95.3480010986328,57.269998550415
"NLA12_MD-102",6777,"6/25/2012","SAP",39.2161943,-76.85372655,81,890,1.2,23.4,42.56,7.5,22.1678464166667,4.73996,15.527008,53.893132,25.794052,1.986395,6.75348,5589.45767022903,199.61,129.427998,90.05,1.763858,71.1792,"Lake",1121.82995605469,18.7600002288818,6.88000011444092,22.748999786377,97.0720001220703,61.4799995422363
"NLA12_MD-103",7298,"7/19/2012","SAP",39.68564758,-79.23041764,5,271,3.1,44.1,0.842666667,12.75,24.9928852,3.997339,14.389028,22.793017,55.935162,0.124688,3.22522,199.91354777004,898.01,830.4210156,776.94,0,3.609,"Lake",1257.17004394531,13.8400001525879,2.72000002861023,17.7990005493164,90.8679985046387,97.1200002034505
"NLA12_MD-104",7955,"8/15/2012","CPL",38.37558017,-75.60016513,165,2343,1.6,46.3,118.8,11.75,19.3805114666667,3.83431,34.500176,22.79431,23.719095,12.060862,4.58826,1437.08955921024,26.49,14.05589966,-0.5,6.276681,100.1421,"Lake",1129.4599609375,19.7900009155273,8.02999973297119,23.4340000152588,105.932000732422,51.0699996948242
"NLA12_MD-105",6905,"6/28/2012","CPL",38.42355954,-75.56048462,77,611,1.8,54.6,22.24,12.75,21.49194035,3.807569,29.302183,7.175209,34.803859,20.310141,2.91646,514.91072674002,26.49,16.20640015,9.48,7.927532,35.1711,"Lake",1128.59997558594,19.7099990844727,7.96999979019165,23.4390003204346,98.502001953125,49.1999994913737
"NLA12_MD-108",7558,"7/31/2012","SAP",39.13192095,-77.1313764,42,570,2.5,36.5,26,6.5,17.8439554333333,4.357009,22.218592,46.479334,25.65485,3.008767,4.66282,3733.98845609049,184.03,142.7359961,95.41,1.704514,33.0534,"Lake",1069.5,18.3500003814697,7.09999990463257,22.4609992980957,90.673999786377,63.5666681925456
"NLA12_MD-115",7219,"7/17/2012","CPL",38.32546039,-76.43280178,87,1548,1.2,25,105.6,0.5,13.6003687666667,3.945329,0,36.893204,44.174756,11.893204,9.31943,4338.1554726003,13.32,6.993880005,1.63,5.097087,0.3708,"Lake",1121.26000976562,19.0599994659424,9.76000022888184,24.0809997558594,69.3939987182617,41.2233339945475
"NLA12_MD-118",7527,"7/30/2012","CPL",39.24393515,-75.8567384,50,5800,0.9,27.7,3.686153846,56.75,23.44531025,4.56394,64.23051,4.72755,13.369022,16.628851,1.53607,136.08066459,25.9,18.1726001,3.31,0.696635,50.7726,"Lake",1096.34997558594,18.8099994659424,7.15000009536743,22.7210006713867,75.9640007019043,68.7866662343343
"NLA12_ME-101",7773,"8/8/2012","NAP",44.87942422,-68.22634141,4,200,3.3,6.7,1.909,12.25,24.1370997833333,2.507179,0.253287,0,77.963984,2.272648,1.39098,7.8455200083,272,147.3240039,97.55,7.66455,25.9389,"Lake",1166.60998535156,11.8599996566772,0.180000007152557,16.5129997253418,116.683999633789,82.7300008138021
"NLA12_ME-102",7917,"8/13/2012","NAP",45.63439161,-70.36642133,8,300,25,9.5,2.736,5,25.1253901,2.648699,0,0,78.688377,5.12908,0.56713,0.38340916965,810,507.9369922,378.13,11.688988,100.2636,"Lake",1071.09997558594,9.71000003814697,-1.96000003814697,15.5650001525879,127.672001647949,61.5833333333333
"NLA12_ME-103",7597,"8/1/2012","NAP",45.33651721,-70.66750065,6,300,27.3,NA,3.044,12,25.7512626166667,2.7544,0.087827,1.309956,80.997398,3.705774,0.899014,1.47758670501,1171.36,565.1939844,385.93,9.915952,169.0821,"Lake",1120.7099609375,9.72999954223633,-1.75,14.976000213623,152.615998840332,62.5066655476888
"NLA12_ME-104",8128,"8/20/2012","NAP",46.37254151,-69.22930798,12,600,2.3,NA,3.272,11.5,22.4908593666667,2.520539,0,0,67.288867,11.176779,0.872047,0.3473953587,541.85,353.01,305.67,18.143441,39.4407,"Lake",1044.2099609375,9.76000022888184,-2.53999996185303,15.1540000915527,95.7500015258789,76.4833335876465
"NLA12_ME-105",8142,"8/21/2012","NAP",46.16781234,-69.00231021,13,600,2.2,65.5,6.528,15,24.74007935,2.47052,0,0,87.537871,1.555242,0,0.3473953587,337.08,295.645,271.7,0.161584,4.4559,"Lake",1066.2900390625,10.2600002288818,-2.22000002861023,15.7550003051758,96.9799995422363,73.7033322652181
"NLA12_ME-106",7570,"7/31/2012","NAP",44.5061147,-70.72230229,6,300,32,NA,4.565,3.5,21.6125140166667,3.263099,0.22633,0.47152,82.94983,3.904188,0.662234,34.290172605,810.12,441.6560156,329.69,7.374575,9.5436,"Lake",1209.58996582031,11.289999961853,-0.469999998807907,16.3140003204346,150.823998260498,60.5233313242594
"NLA12_ME-107",8185,"8/23/2012","NAP",44.76671955,-67.69865499,4,200,13.5,40.2,1.508571429,18.25,25.0747168166667,2.825259,0,0,68.221977,0.138045,0.573509,13.6440932199,165.96,87.33379883,69.77,6.322474,3.2598,"Lake",1258.78002929688,11.6899995803833,0.670000016689301,16.5130002975464,126.711999511719,95.3799985249837
"NLA12_ME-108",8407,"9/5/2012","NAP",47.17249324,-68.24525882,9,300,31,32.3,5.662857143,24.5,23.756163,2.18583,21.037233,3.116568,49.195528,8.426439,1.25093,35.243547924,360.99,223.175,176.95,5.744211,229.1751,"Lake",1057.68994140625,9.3100004196167,-1.9099999666214,15.6049999237061,92.5019989013672,75.446667989095
"NLA12_ME-109",7463,"7/25/2012","NAP",44.85554819,-69.23749986,15,400,16.5,8.8,6.56,17.25,19.99723025,2.510339,11.028072,6.148512,62.323736,13.018961,1.45348,146.085536961,374.08,109.4340039,57.98,1.631034,485.1954,"Lake",1108.65002441406,12.4099998474121,0.189999997615814,17.4559999465942,111.485999298096,66.2066663106283
